User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
010b14ffc2ba4300721bed72a0c2770f,637,61,2024-06-04T21:53:46.779Z,2024-06-04T21:58:53Z,-2.91131880967184,-79.0136863619551,0,-2.91887142285932,-79.0010382584202,2523.4,0.094959999985165,2.01374612962278
010b14ffc2ba4300721bed72a0c2770f,660,81,2024-06-05T19:51:13.001Z,2024-06-05T20:00:18Z,-2.90631223010882,-79.0098296196993,2536.4,-2.91896308061809,-79.0007577336362,2518.2,0.171110833353466,2.29005651292827
010b14ffc2ba4300721bed72a0c2770f,670,59,2024-06-05T23:31:23.573Z,2024-06-05T23:39:52Z,-2.90788934632307,-79.0000467224693,0,-2.90423895779393,-79.0129047783029,2536.8,0.14713999999894,2.27805236913859
010b14ffc2ba4300721bed72a0c2770f,672,41,2024-06-05T23:41:24.159Z,2024-06-05T23:46:38.001Z,-2.90186324747531,-79.0148887775233,2544.1,-2.90305899127427,-79.0181164571392,2552.6,0.0971783333354526,0.440550847388728
010b14ffc2ba4300721bed72a0c2770f,726,84,2024-06-08T20:07:47.998Z,2024-06-08T20:12:53Z,-2.90725687155582,-79.0202379935798,2563,-2.92479595830065,-79.0400564332318,2578.3,0.0980113889111414,3.69353922139288
018ae87d125d7b64ad599529b9dbb38d,730,2,2024-06-04T13:39:28.633Z,2024-06-04T13:39:35.019Z,-2.91899926157675,-79.0010307544803,2522.1,-2.91899882722918,-79.000947643145,2516.9,11.1067250000106,2.9538320932126
022d62d54e02ac7ddca0a2ef9a641108,743,24,2024-06-04T22:25:40.522Z,2024-06-04T22:29:26.927Z,-2.9030413,-78.9869927,2507.3,-2.9030702,-78.987,2507.3,0.121772777769301,0.435749163028726
022d62d54e02ac7ddca0a2ef9a641108,760,106,2024-06-05T11:44:21.708Z,2024-06-05T11:53:21.760Z,-2.9082444,-78.9939312,2529,-2.9085178,-79.009165,2549,0.163058888912201,3.48805495583516
022d62d54e02ac7ddca0a2ef9a641108,782,13,2024-06-05T15:38:46.839Z,2024-06-05T15:40:54.836Z,-2.9185731,-79.0009981,2541,-2.9181589,-79.0003916,2533,0.143726388878293,0.13024561507978
022d62d54e02ac7ddca0a2ef9a641108,783,71,2024-06-05T15:47:24.254Z,2024-06-05T16:02:28.842Z,-2.9181521,-79.0002967,2570,-2.9164025,-79.0089761,2547,0.266831666694747,2.91207164466547
022d62d54e02ac7ddca0a2ef9a641108,810,4,2024-06-06T02:39:50.217Z,2024-06-06T02:55:54.228Z,-2.8891279,-79.0042056,2588,-2.9029623,-78.9869126,2507.1,0.28055444445875,2.48861506443812
022d62d54e02ac7ddca0a2ef9a641108,818,31,2024-06-06T11:52:17.369Z,2024-06-06T12:12:36.443Z,-2.9059458,-78.9905758,2516.1,-2.9193194,-79.0015874,2555.3,0.504296388957236,4.03247268358757
022d62d54e02ac7ddca0a2ef9a641108,826,8,2024-06-06T14:00:19.508Z,2024-06-06T14:01:25.953Z,-2.9195619,-79.001244,2555.3,-2.9187029,-79.001047,2538.1,0.426670000023312,0.347681379123984
022d62d54e02ac7ddca0a2ef9a641108,832,4,2024-06-06T14:40:22.973Z,2024-06-06T14:40:40.192Z,-2.9192497,-78.9999113,2539.9,-2.9189268,-78.9997526,2535.6,0.289722777737512,0.0820249206199486
022d62d54e02ac7ddca0a2ef9a641108,834,4,2024-06-06T14:58:48.269Z,2024-06-06T14:58:59.725Z,-2.9193247,-78.9998146,2539,-2.9194105,-78.9997167,2539.9,0.199660555521647,0.296408475138335
03ec824e91403abb7117d3e90fe372d1,836,188,2024-06-03T13:51:54.492Z,2024-06-03T14:07:45Z,-2.88126816028243,-78.975466167571,2513.9,-2.91038821992505,-79.0014137499563,2514.4,0.277809999982516,6.71735213105618
