User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,466,85,2024-04-17T01:48:30.876Z,2024-04-17T01:53:39.870Z,-2.90608291638443,-78.9836905294937,2471.8,-2.91791488064719,-79.0007363867481,2513.6,0.0972202777862548,2.70265499835992
006727cd1ec1d57b5620da98cf89f345,467,47,2024-04-17T01:54:20.869Z,2024-04-17T02:07:22.927Z,-2.91789899614917,-79.0005552720797,2514.5,-2.90000727135396,-79.004446656458,2545.4,0.222595833341281,3.86818855334146
006727cd1ec1d57b5620da98cf89f345,468,109,2024-04-17T02:07:42.214Z,2024-04-17T02:17:31.852Z,-2.90004090146477,-79.0043619622364,2545.3,-2.89390990894993,-78.9793605661698,2507.2,0.193008055554496,3.58125432929027
006727cd1ec1d57b5620da98cf89f345,469,4,2024-04-17T02:19:17.043Z,2024-04-17T02:19:38.851Z,-2.89419203696508,-78.9793014692041,2507.4,-2.89375008226245,-78.9792811356721,2508.2,0.152096666693687,0.0764069863771927
006727cd1ec1d57b5620da98cf89f345,473,67,2024-04-17T12:56:58.001Z,2024-04-17T13:02:03.001Z,-2.90713701781383,-78.9833045397943,2480.8,-2.91712713296562,-78.9977841022865,2510.3,0.12422388891379,2.08027834856076
006727cd1ec1d57b5620da98cf89f345,474,42,2024-04-17T13:04:25.207Z,2024-04-17T13:10:04.001Z,-2.91720487473488,-78.997836256273,2511,-2.91845414545455,-79.0009196685625,2516.3,0.186524166663488,0.452347901338259
006727cd1ec1d57b5620da98cf89f345,477,17,2024-04-17T18:22:54.258Z,2024-04-17T18:29:07.728Z,-2.91705074656954,-78.9981884448633,2511.5,-2.91394949735026,-78.9907220604233,2498.5,0.1114769444863,1.00828751315113
006727cd1ec1d57b5620da98cf89f345,479,82,2024-04-17T18:29:50.917Z,2024-04-17T18:35:29.720Z,-2.9138798101247,-78.9906169303226,2489.9,-2.8961846121791,-78.9831754481902,2503.6,0.100821666651302,2.52537245560321
006727cd1ec1d57b5620da98cf89f345,496,89,2024-04-17T20:58:39.557Z,2024-04-17T21:04:13.955Z,-2.90595721940723,-78.983811660587,2471.7,-2.91862377680415,-79.0026137295061,2522.1,0.100110555556085,2.87929042135708
006727cd1ec1d57b5620da98cf89f345,503,20,2024-04-17T21:13:26.965Z,2024-04-17T21:16:13.896Z,-2.9183638667358,-79.0001204457449,2515.7,-2.91831433434139,-79.0013923891404,2520.8,97.1375475000011,4.2505819310081
006727cd1ec1d57b5620da98cf89f345,505,134,2024-04-21T22:25:55.828Z,2024-04-21T22:34:35.826Z,-2.88233887016042,-78.9748710459042,2490.9,-2.86297653685006,-78.9601598629274,2548.3,0.189301111102104,4.19474723961263
006727cd1ec1d57b5620da98cf89f345,510,45,2024-04-22T00:17:47.611Z,2024-04-22T00:24:03.706Z,-2.86352201421651,-78.9635482756625,2545.9,-2.85988200461543,-78.9652233859217,2560.7,0.110581944452392,1.17106328177943
006727cd1ec1d57b5620da98cf89f345,511,106,2024-04-22T00:24:25.706Z,2024-04-22T00:31:05.701Z,-2.85982657574982,-78.9653067831202,2560.6,-2.88103688449431,-78.9680321780963,2462.2,0.1297205555439,3.22887432695378
006727cd1ec1d57b5620da98cf89f345,512,99,2024-04-22T00:32:12.700Z,2024-04-22T00:38:37.695Z,-2.88116383227372,-78.9678930492691,2463.6,-2.89369951799483,-78.9793871247482,2506.5,0.145274444421132,3.09061380807524
006727cd1ec1d57b5620da98cf89f345,518,73,2024-04-22T15:15:17.926Z,2024-04-22T15:22:00.904Z,-2.89390243840222,-78.9931592423001,2534.3,-2.88654766534305,-79.0085013469825,2594.3,0.120271666646004,2.01450215324597
006727cd1ec1d57b5620da98cf89f345,525,73,2024-04-22T15:30:25.480Z,2024-04-22T15:38:17.478Z,-2.88404027235539,-79.0158189154944,2639.9,-2.89742387520424,-79.0090128439358,2552.7,0.138038888904783,2.7825973742068
006727cd1ec1d57b5620da98cf89f345,535,111,2024-04-22T16:04:30.878Z,2024-04-22T16:11:46.875Z,-2.87525405784144,-78.981019587589,2510.1,-2.89380690876671,-78.9794071445135,2506.4,0.138332222236527,3.36799101998179
006727cd1ec1d57b5620da98cf89f345,543,88,2024-04-22T22:46:18.999Z,2024-04-22T22:54:12Z,-2.89593520548838,-78.9832155652705,2507.7,-2.90632525293671,-79.0000473585511,2513.1,0.160297500027551,3.09376028433604
006727cd1ec1d57b5620da98cf89f345,549,43,2024-04-22T23:32:53Z,2024-04-22T23:36:17.999Z,-2.90216095866455,-79.0058312137812,2527.3,-2.89980832678477,-79.0070945221445,2553.7,0.10557749999894,1.17500276169272
006727cd1ec1d57b5620da98cf89f345,552,69,2024-04-22T23:44:00Z,2024-04-22T23:50:56.998Z,-2.90183836535889,-78.9968300022952,2525.9,-2.89618922233282,-78.9837136909473,2509.1,0.129701666699515,2.03514744260432
006727cd1ec1d57b5620da98cf89f345,562,51,2024-04-23T00:08:00.988Z,2024-04-23T00:12:42.983Z,-2.89971843055561,-78.9909187198417,2520.3,-2.89982635194103,-79.001000919142,2535.5,0.0852763889233271,1.39579480740379
006727cd1ec1d57b5620da98cf89f345,563,38,2024-04-23T00:13:07.983Z,2024-04-23T00:16:50.978Z,-2.89980933892246,-79.0011007033697,2536.9,-2.89991033352091,-79.0071619993867,2551.1,0.165353055530124,0.903273182348909
006727cd1ec1d57b5620da98cf89f345,564,26,2024-04-23T00:23:03.254Z,2024-04-23T00:27:30.969Z,-2.89990908701388,-79.0071323935723,2549.6,-2.90132430232041,-78.9989896213397,2535.6,0.0874205555518468,0.94403055414533
006727cd1ec1d57b5620da98cf89f345,565,75,2024-04-23T00:28:17.968Z,2024-04-23T00:34:45.964Z,-2.90137284899955,-78.9987998861244,2534.4,-2.8960999864516,-78.9835283258299,2508.6,0.123332222236527,2.22400219776448
006727cd1ec1d57b5620da98cf89f345,566,82,2024-04-23T00:35:41.964Z,2024-04-23T00:42:16.959Z,-2.89598484067345,-78.9833431136183,2508.1,-2.8818951905639,-78.9770461628485,2496,0.117543611129125,2.52390919872047
