User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,404,44,2024-05-08T13:04:42.809Z,2024-05-08T13:11:27.804Z,-2.91725294915485,-78.9976880778605,2511.4,-2.91851239387949,-79.0009143566348,2515.6,0.121109722190433,0.458999365858988
006727cd1ec1d57b5620da98cf89f345,408,39,2024-05-08T14:18:13.829Z,2024-05-08T14:28:23.531Z,-2.91708249559125,-78.9980324232085,2509.9,-2.90557499523048,-79.0069076067605,2525.4,0.186028055548668,2.05625074482048
006727cd1ec1d57b5620da98cf89f345,409,52,2024-05-08T14:29:29.278Z,2024-05-08T14:34:03.590Z,-2.90536265173814,-79.0068947910032,2524.6,-2.89982164538662,-79.0070695387327,2553.2,0.16119527777036,1.47126646890921
006727cd1ec1d57b5620da98cf89f345,416,57,2024-05-08T14:48:51.890Z,2024-05-08T14:53:38.570Z,-2.90105247047387,-78.9920778568476,2523,-2.89390619759742,-78.9793459874009,2506.8,0.133838611112701,1.78923358666899
006727cd1ec1d57b5620da98cf89f345,421,25,2024-05-08T19:06:42.177Z,2024-05-08T19:13:27.542Z,-2.90086621569558,-78.9973813737283,2519.6,-2.89687837999563,-79.0019183635732,2545.6,0.118948333263397,0.801088783942323
006727cd1ec1d57b5620da98cf89f345,426,7,2024-05-08T19:17:29.217Z,2024-05-08T19:18:03.873Z,-2.89464729579727,-79.0049177878914,2539.8,-2.89441999387975,-79.0063740019092,2551.3,0.0973152777883742,0.189949478342522
006727cd1ec1d57b5620da98cf89f345,439,5,2024-05-09T02:37:34.249Z,2024-05-09T02:43:08.009Z,-2.89378062931787,-78.9792941166854,2508.2,-2.89587257644042,-78.9830495839515,2507.7,0.103541944424311,0.498413667270516
006727cd1ec1d57b5620da98cf89f345,447,69,2024-05-09T03:01:20.746Z,2024-05-09T03:06:02.006Z,-2.89821744852177,-78.9965673558866,2533.4,-2.89393358366854,-78.979385996294,2507.8,0.0926797222428851,2.22568860345731
006727cd1ec1d57b5620da98cf89f345,457,108,2024-05-09T13:56:31.823Z,2024-05-09T14:02:56.756Z,-2.8946055529146,-78.9820410661736,2507,-2.91719651216401,-78.9975687632442,2511.8,0.11887027780215,3.74201575579446
006727cd1ec1d57b5620da98cf89f345,467,43,2024-05-09T14:09:30.752Z,2024-05-09T14:15:13.748Z,-2.91735298891395,-78.9976568649267,2511.5,-2.91843933334295,-79.0009013287925,2514.8,0.104443611105283,0.453842149704176
006727cd1ec1d57b5620da98cf89f345,472,15,2024-05-09T17:50:01.398Z,2024-05-09T18:05:36.830Z,-2.91713343200711,-78.9978891627191,2509.9,-2.91843742150528,-79.0080033802709,2526.8,0.261846666667196,1.13925491010115
006727cd1ec1d57b5620da98cf89f345,473,44,2024-05-09T18:05:45.635Z,2024-05-09T18:13:48.364Z,-2.91844673057699,-79.0080401443484,2526.7,-2.91857956186545,-79.0150075187914,2545.1,0.143125,1.50003293961307
006727cd1ec1d57b5620da98cf89f345,521,20,2024-05-09T21:12:46.445Z,2024-05-09T21:14:08.906Z,-2.8961156990249,-78.9831747132302,2497.2,-2.89380366551015,-78.979368971412,2507.7,0.0874872222211626,0.572458151384826
006727cd1ec1d57b5620da98cf89f345,527,68,2024-05-10T01:15:05.878Z,2024-05-10T01:24:23Z,-2.91858652331498,-79.0009654574463,2518.2,-2.90593727096118,-79.0037064315589,2523.1,0.227377222246594,2.4322056532526
006727cd1ec1d57b5620da98cf89f345,534,69,2024-05-10T03:17:19.861Z,2024-05-10T03:22:30.132Z,-2.90116791477508,-78.9995241330782,2525.6,-2.89615512170285,-78.9834061068413,2507.9,0.0921147221989102,2.34943561617821
006727cd1ec1d57b5620da98cf89f345,541,19,2024-05-10T11:52:23.366Z,2024-05-10T12:02:28.609Z,-2.90595964744601,-78.9837561355151,2471,-2.91785048817408,-79.000922510146,2514.5,0.177366388903724,2.50307623411511
006727cd1ec1d57b5620da98cf89f345,547,37,2024-05-10T17:17:33.026Z,2024-05-10T17:25:15.071Z,-2.91608670319081,-78.9991374768634,2509.3,-2.90751193761337,-78.9936810298905,2500.7,0.131304166648123,1.41184160224907
006727cd1ec1d57b5620da98cf89f345,548,89,2024-05-10T17:25:28.141Z,2024-05-10T17:32:48.777Z,-2.90750776047679,-78.993669989096,2500.9,-2.89388362778458,-78.9794486566474,2507.5,0.13374277777142,2.46454341717574
006727cd1ec1d57b5620da98cf89f345,562,24,2024-05-10T19:13:22.155Z,2024-05-10T19:18:43.026Z,-2.89974492829476,-78.9920338547769,2517.7,-2.8992063362176,-79.0031877807907,2544,0.0948663889037238,1.24022466563417
006727cd1ec1d57b5620da98cf89f345,567,29,2024-05-10T19:24:11.907Z,2024-05-10T19:32:30.787Z,-2.89924242231109,-79.0024168214617,2544.1,-2.8998903976228,-78.9969289274201,2530.4,0.13746749997139,0.804289036750511
006727cd1ec1d57b5620da98cf89f345,568,87,2024-05-10T19:32:58.780Z,2024-05-10T19:40:19.828Z,-2.89989039762374,-78.9969289274201,2530.4,-2.8938853418994,-78.9794497377761,2507.4,0.147792499992583,2.56155773377138
006727cd1ec1d57b5620da98cf89f345,572,139,2024-05-11T01:39:40.321Z,2024-05-11T01:49:42.153Z,-2.89532212415362,-78.9817217010729,2502.7,-2.91199922284925,-79.0139104450764,2535,0.167364444335302,6.28950794637758
006727cd1ec1d57b5620da98cf89f345,573,97,2024-05-11T01:49:42.995Z,2024-05-11T01:55:42.991Z,-2.91199973729608,-79.0139130614908,2534.9,-2.90375535953278,-79.0437189619609,2596.9,0.134181666705344,3.68649282230586
006727cd1ec1d57b5620da98cf89f345,576,70,2024-05-11T02:03:09Z,2024-05-11T02:08:46Z,-2.90530604952971,-79.0386913219045,2586.1,-2.90291348282871,-79.0201178410522,2555.3,0.0885294444031186,2.44390613414253
006727cd1ec1d57b5620da98cf89f345,590,97,2024-05-11T05:16:24.576Z,2024-05-11T05:26:12.910Z,-2.9000520312804,-79.0044117684611,2543.9,-2.89384666950961,-78.9793538157928,2507.3,0.262963611152437,3.52259543965812
006727cd1ec1d57b5620da98cf89f345,612,103,2024-05-12T01:00:11.698Z,2024-05-12T01:08:35.696Z,-2.90054282388481,-79.0024981389583,2541,-2.89441944965745,-78.9792780480813,2505.1,0.146666111151377,3.15164890413595
